,index,0,frequency,
2365,持有异议,243,3.86225943130376E-05,
2366,如何,242,3.84636535957E-05,
2367,全面,242,3.84636535957E-05,
2368,根本,242,3.84636535957E-05,
2369,凭据,242,3.84636535957E-05,
2370,林场,242,3.84636535957E-05,
2371,司法解释,242,3.84636535957E-05,
2372,寿,242,3.84636535957E-05,
2373,以前,242,3.84636535957E-05,
2374,德,242,3.84636535957E-05,
2375,注明,242,3.84636535957E-05,
2376,村委会,241,3.83047128783623E-05,
2377,石,241,3.83047128783623E-05,
2378,重复,241,3.83047128783623E-05,
2379,这个,241,3.83047128783623E-05,
2380,刚,240,3.81457721610247E-05,
2381,半挂车,240,3.81457721610247E-05,
2382,允许,240,3.81457721610247E-05,
2383,段,240,3.81457721610247E-05,
2384,接到,240,3.81457721610247E-05,
2385,配合,240,3.81457721610247E-05,
2386,用品,240,3.81457721610247E-05,
2388,入院,239,3.79868314436871E-05,
2389,工贸,239,3.79868314436871E-05,
2390,啤酒,239,3.79868314436871E-05,
2391,居民,239,3.79868314436871E-05,
2392,用户,239,3.79868314436871E-05,
2393,力,239,3.79868314436871E-05,
2394,南宁,239,3.79868314436871E-05,
2396,知晓,239,3.79868314436871E-05,
2397,外伤,239,3.79868314436871E-05,
2398,投保单,238,3.78278907263495E-05,
2399,欠款,238,3.78278907263495E-05,
2400,限制,238,3.78278907263495E-05,
2401,本身,238,3.78278907263495E-05,
2402,日入,237,3.76689500090119E-05,
2403,高速公路,237,3.76689500090119E-05,
2404,虽未,237,3.76689500090119E-05,
2405,付,237,3.76689500090119E-05,
2406,货运,236,3.75100092916743E-05,
2407,身体,236,3.75100092916743E-05,
2408,日才,236,3.75100092916743E-05,
2409,厂房,235,3.73510685743367E-05,
2410,理解,235,3.73510685743367E-05,
2411,纠正,235,3.73510685743367E-05,
2412,金星,235,3.73510685743367E-05,
2413,亿,235,3.73510685743367E-05,
2414,业绩,235,3.73510685743367E-05,
2415,司法局,235,3.73510685743367E-05,
2416,无责,234,3.71921278569991E-05,
2417,某乙,234,3.71921278569991E-05,
2418,诊疗,234,3.71921278569991E-05,
2419,处罚,234,3.71921278569991E-05,
2420,公布,234,3.71921278569991E-05,
2421,截止,233,3.70331871396615E-05,
2422,华丰,233,3.70331871396615E-05,
2423,房产,233,3.70331871396615E-05,
2424,赔,233,3.70331871396615E-05,
2425,斌,233,3.70331871396615E-05,
2426,最低,233,3.70331871396615E-05,
2427,康,233,3.70331871396615E-05,
2428,兴盛,232,3.68742464223239E-05,
2429,职称,232,3.68742464223239E-05,
2430,以此,232,3.68742464223239E-05,
2431,三轮车,232,3.68742464223239E-05,
2432,方向,232,3.68742464223239E-05,
2433,护工,232,3.68742464223239E-05,
2434,牵引,231,3.67153057049863E-05,
2435,适遇,231,3.67153057049863E-05,
2436,更换,231,3.67153057049863E-05,
2437,杜,231,3.67153057049863E-05,
2438,补足,231,3.67153057049863E-05,
2439,核准,231,3.67153057049863E-05,
2440,小结,230,3.65563649876487E-05,
2441,管理费,230,3.65563649876487E-05,
2442,服从,230,3.65563649876487E-05,
2443,大医,230,3.65563649876487E-05,
2444,地址,230,3.65563649876487E-05,
2445,另查,230,3.65563649876487E-05,
2446,违法行为,229,3.63974242703111E-05,
2447,安诚,229,3.63974242703111E-05,
2448,第二十四条,229,3.63974242703111E-05,
2449,当月,228,3.62384835529735E-05,
2450,严格,228,3.62384835529735E-05,
2451,秦,228,3.62384835529735E-05,
2452,除外,228,3.62384835529735E-05,
2453,常州,228,3.62384835529735E-05,
2454,神州,228,3.62384835529735E-05,
2455,载,227,3.60795428356359E-05,
2456,软组织,227,3.60795428356359E-05,
2457,转弯,227,3.60795428356359E-05,
2458,注意,227,3.60795428356359E-05,
2459,划分,227,3.60795428356359E-05,
2460,额外,227,3.60795428356359E-05,
2461,民事责任,226,3.59206021182983E-05,
2462,险种,226,3.59206021182983E-05,
2463,定额,226,3.59206021182983E-05,
2464,白,226,3.59206021182983E-05,
2465,鞋业,226,3.59206021182983E-05,
2466,遵守,226,3.59206021182983E-05,
2467,庄,226,3.59206021182983E-05,
2468,不到,225,3.57616614009607E-05,
2470,办字,225,3.57616614009607E-05,
2471,原判,225,3.57616614009607E-05,
2472,华东政法,225,3.57616614009607E-05,
2473,一建,225,3.57616614009607E-05,
2474,城,225,3.57616614009607E-05,
2475,化工,225,3.57616614009607E-05,
2476,—,225,3.57616614009607E-05,
2477,转为,224,3.56027206836231E-05,
2478,格,224,3.56027206836231E-05,
2479,十四条,224,3.56027206836231E-05,
2480,医疗机构,224,3.56027206836231E-05,
2481,唐山,224,3.56027206836231E-05,
2482,运价,224,3.56027206836231E-05,
2483,当天,224,3.56027206836231E-05,
2484,章,224,3.56027206836231E-05,
2485,早已,224,3.56027206836231E-05,
2486,号楼,224,3.56027206836231E-05,
2487,商场,223,3.54437799662855E-05,
2488,中国人民银行,223,3.54437799662855E-05,
2489,高温,223,3.54437799662855E-05,
2490,中泽,223,3.54437799662855E-05,
2491,河北,223,3.54437799662855E-05,
2492,玉兰,223,3.54437799662855E-05,
2493,术,223,3.54437799662855E-05,
2494,收益,222,3.52848392489479E-05,
2495,受聘,222,3.52848392489479E-05,
2496,湖南省,222,3.52848392489479E-05,
2497,撤销原判,222,3.52848392489479E-05,
2498,"""",222,3.52848392489479E-05,
2499,程序性,221,3.51258985316103E-05,
2500,退职,221,3.51258985316103E-05,
2501,了解,221,3.51258985316103E-05,
2502,坤,221,3.51258985316103E-05,
2503,出庭,221,3.51258985316103E-05,
2504,坚持,221,3.51258985316103E-05,
2505,您,221,3.51258985316103E-05,
2506,工业,221,3.51258985316103E-05,
2507,定,221,3.51258985316103E-05,
2508,一期,220,3.49669578142727E-05,
2509,医生,220,3.49669578142727E-05,
2510,建,220,3.49669578142727E-05,
2513,第六十条,220,3.49669578142727E-05,
2514,肋骨,220,3.49669578142727E-05,
2515,制造,219,3.48080170969351E-05,
2516,门急诊,219,3.48080170969351E-05,
2517,第三十四条,219,3.48080170969351E-05,
2518,天津,219,3.48080170969351E-05,
2519,该笔,219,3.48080170969351E-05,
2520,妻子,219,3.48080170969351E-05,
2521,降低,219,3.48080170969351E-05,
2522,每周,219,3.48080170969351E-05,
2523,病情,219,3.48080170969351E-05,
2524,押金,219,3.48080170969351E-05,
2525,涉诉,218,3.46490763795975E-05,
2526,不慎,218,3.46490763795975E-05,
2527,根据上述,218,3.46490763795975E-05,
2528,日常,218,3.46490763795975E-05,
2529,住院费用,218,3.46490763795975E-05,
2530,对应,217,3.44901356622599E-05,
2531,蔡,217,3.44901356622599E-05,
2532,自费,217,3.44901356622599E-05,
2533,分包,217,3.44901356622599E-05,
2534,交费,217,3.44901356622599E-05,
2535,改变,217,3.44901356622599E-05,
2536,会议记录,217,3.44901356622599E-05,
2537,承建,217,3.44901356622599E-05,
2538,梁,217,3.44901356622599E-05,
2539,生命,217,3.44901356622599E-05,
2540,交,217,3.44901356622599E-05,
2541,新泰,217,3.44901356622599E-05,
2542,总工会,216,3.43311949449223E-05,
2543,二级,216,3.43311949449223E-05,
2544,收款人,216,3.43311949449223E-05,
2545,分红,216,3.43311949449223E-05,
2546,受让,216,3.43311949449223E-05,
2547,开元,216,3.43311949449223E-05,
2548,挫伤,215,3.41722542275847E-05,
2549,环卫,215,3.41722542275847E-05,
2550,保费,215,3.41722542275847E-05,
2551,我司,215,3.41722542275847E-05,
2552,履行合同,215,3.41722542275847E-05,
2553,农业部,215,3.41722542275847E-05,
2554,志军,215,3.41722542275847E-05,
2555,二人,215,3.41722542275847E-05,
2556,并入,215,3.41722542275847E-05,
2557,因工,214,3.40133135102471E-05,
2558,余,214,3.40133135102471E-05,
2559,四条,214,3.40133135102471E-05,
2560,归还,214,3.40133135102471E-05,
2561,后来,214,3.40133135102471E-05,
2562,投入,214,3.40133135102471E-05,
2563,下午,214,3.40133135102471E-05,
2564,明知,214,3.40133135102471E-05,
2565,追偿,214,3.40133135102471E-05,
2566,安徽,214,3.40133135102471E-05,
2567,三份,213,3.38543727929095E-05,
2568,单方面,213,3.38543727929095E-05,
2570,上午,213,3.38543727929095E-05,
2571,执法,213,3.38543727929095E-05,
2572,出租,213,3.38543727929095E-05,
2573,日经,213,3.38543727929095E-05,
2574,世纪,213,3.38543727929095E-05,
2575,性,212,3.36954320755719E-05,
2576,Ｑ,212,3.36954320755719E-05,
2577,劳仲案,212,3.36954320755719E-05,
2578,G,212,3.36954320755719E-05,
2579,倍,212,3.36954320755719E-05,
2580,成员,212,3.36954320755719E-05,
2581,便,212,3.36954320755719E-05,
2582,延续,211,3.35364913582343E-05,
2583,‘,211,3.35364913582343E-05,
2584,近亲属,211,3.35364913582343E-05,
2586,沟通,211,3.35364913582343E-05,
2587,南汇,211,3.35364913582343E-05,
2588,欠条,211,3.35364913582343E-05,
2589,托管,211,3.35364913582343E-05,
2590,规则,211,3.35364913582343E-05,
2591,履行义务,211,3.35364913582343E-05,
2592,日后,211,3.35364913582343E-05,
2593,清算组,210,3.33775506408966E-05,
2594,中医医院,210,3.33775506408966E-05,
2595,财政厅,210,3.33775506408966E-05,
2596,岁,210,3.33775506408966E-05,
2597,艺术剧院,210,3.33775506408966E-05,
2598,采用,210,3.33775506408966E-05,
2599,某厂,209,3.3218609923559E-05,
2600,受限,209,3.3218609923559E-05,
2601,拨款,209,3.3218609923559E-05,
2602,计入,209,3.3218609923559E-05,
2603,建军,209,3.3218609923559E-05,
2605,第三十六条,209,3.3218609923559E-05,
2606,元为,209,3.3218609923559E-05,
2607,受益,209,3.3218609923559E-05,
2608,供电,209,3.3218609923559E-05,
2609,扣押,208,3.30596692062214E-05,
2610,新湖,208,3.30596692062214E-05,
2611,看出,208,3.30596692062214E-05,
2612,术后,208,3.30596692062214E-05,
2613,实施方案,208,3.30596692062214E-05,
2614,体现,207,3.29007284888838E-05,
2616,驾车,207,3.29007284888838E-05,
2617,之外,207,3.29007284888838E-05,
2618,旅游,207,3.29007284888838E-05,
2619,征收,207,3.29007284888838E-05,
2620,实际上,207,3.29007284888838E-05,
2621,不予认定,207,3.29007284888838E-05,
2622,高于,207,3.29007284888838E-05,
2623,投诉,207,3.29007284888838E-05,
2624,中铁,206,3.27417877715462E-05,
2625,七条,206,3.27417877715462E-05,
2626,第二十六条,205,3.25828470542086E-05,
2627,矛盾,205,3.25828470542086E-05,
2628,章程,205,3.25828470542086E-05,
2630,确立,205,3.25828470542086E-05,
2631,街,205,3.25828470542086E-05,
2632,雇主,205,3.25828470542086E-05,
2633,调离,205,3.25828470542086E-05,
2634,翁,205,3.25828470542086E-05,
2635,系其,205,3.25828470542086E-05,
2637,前款,204,3.2423906336871E-05,
2638,职工基本,204,3.2423906336871E-05,
2641,申请表,204,3.2423906336871E-05,
2642,会计师,203,3.22649656195334E-05,
2643,养老保险金,203,3.22649656195334E-05,
2644,内交至,203,3.22649656195334E-05,
2645,分中心,203,3.22649656195334E-05,
2646,其系,203,3.22649656195334E-05,
2647,系数,203,3.22649656195334E-05,
2648,特约,203,3.22649656195334E-05,
2649,法律责任,203,3.22649656195334E-05,
2650,该委,203,3.22649656195334E-05,
2652,营业,202,3.21060249021958E-05,
2653,号牌,202,3.21060249021958E-05,
2654,格式,202,3.21060249021958E-05,
2655,所作,202,3.21060249021958E-05,
2656,今后,201,3.19470841848582E-05,
2657,介绍,201,3.19470841848582E-05,
2658,工作日,201,3.19470841848582E-05,
2659,〇,201,3.19470841848582E-05,
2660,小,201,3.19470841848582E-05,
2661,疗伤,201,3.19470841848582E-05,
2662,签,201,3.19470841848582E-05,
2663,否定,201,3.19470841848582E-05,
2665,上访,200,3.17881434675206E-05,
2666,镇政府,200,3.17881434675206E-05,
2667,已过,200,3.17881434675206E-05,
2668,承包合同,200,3.17881434675206E-05,
2669,劳动局,200,3.17881434675206E-05,
2670,医学院,200,3.17881434675206E-05,
2671,回复,200,3.17881434675206E-05,
2672,七十二条,199,3.1629202750183E-05,
2674,唐国,199,3.1629202750183E-05,
2675,所举,199,3.1629202750183E-05,
2676,一部分,199,3.1629202750183E-05,
2677,机动车行驶,199,3.1629202750183E-05,
2678,人民陪审员,199,3.1629202750183E-05,
2679,嘉兴,199,3.1629202750183E-05,
2680,两项,199,3.1629202750183E-05,
2681,附件,198,3.14702620328454E-05,
2682,承包经营,198,3.14702620328454E-05,
2683,总医院,198,3.14702620328454E-05,
2684,三项,198,3.14702620328454E-05,
2685,写,198,3.14702620328454E-05,
2686,相反,198,3.14702620328454E-05,
2687,第二十九条,197,3.13113213155078E-05,
2688,邮件,197,3.13113213155078E-05,
2689,．,197,3.13113213155078E-05,
2690,讼争,197,3.13113213155078E-05,
2691,年终,197,3.13113213155078E-05,
2692,吉林,197,3.13113213155078E-05,
2693,续订,197,3.13113213155078E-05,
2694,案由,197,3.13113213155078E-05,
2695,书写,197,3.13113213155078E-05,
2696,执业,197,3.13113213155078E-05,
2697,静安,196,3.11523805981702E-05,
2699,胁迫,196,3.11523805981702E-05,
2700,留薪,196,3.11523805981702E-05,
2701,社发,196,3.11523805981702E-05,
2702,魏,196,3.11523805981702E-05,
2703,通力,196,3.11523805981702E-05,
2706,准予,195,3.09934398808326E-05,
2707,不妥,195,3.09934398808326E-05,
2708,全年,195,3.09934398808326E-05,
2709,枉法,195,3.09934398808326E-05,
2710,第三十九条,195,3.09934398808326E-05,
2711,声明,195,3.09934398808326E-05,
2712,诉争,195,3.09934398808326E-05,
2713,名册,195,3.09934398808326E-05,
2714,功能,194,3.0834499163495E-05,
2715,一节,194,3.0834499163495E-05,
2716,舰船,194,3.0834499163495E-05,
2717,云,194,3.0834499163495E-05,
2718,安盛,193,3.06755584461574E-05,
2719,保险费用,193,3.06755584461574E-05,
2720,服务期,193,3.06755584461574E-05,
2722,厢式,193,3.06755584461574E-05,
2723,轻型,193,3.06755584461574E-05,
2724,管理条例,193,3.06755584461574E-05,
2725,系因,193,3.06755584461574E-05,
2727,请示,193,3.06755584461574E-05,
2728,放假,193,3.06755584461574E-05,
2729,工作制,192,3.05166177288198E-05,
2730,速递,192,3.05166177288198E-05,
2731,蒋,192,3.05166177288198E-05,
2732,通知单,192,3.05166177288198E-05,
2733,兴,192,3.05166177288198E-05,
2735,二十四时,192,3.05166177288198E-05,
2736,谈话,192,3.05166177288198E-05,
2737,回执,192,3.05166177288198E-05,
2738,复查,191,3.03576770114822E-05,
2739,意愿,191,3.03576770114822E-05,
2740,工商行政管理局,191,3.03576770114822E-05,
2741,劳动纪律,191,3.03576770114822E-05,
2742,浦民一,191,3.03576770114822E-05,
2743,二中,191,3.03576770114822E-05,
2744,自卸,191,3.03576770114822E-05,
2746,宋,191,3.03576770114822E-05,
2747,直到,190,3.01987362941446E-05,
2749,入股,190,3.01987362941446E-05,
2750,委托书,190,3.01987362941446E-05,
2751,审,190,3.01987362941446E-05,
2752,救济,190,3.01987362941446E-05,
2753,额度,190,3.01987362941446E-05,
2754,质量,190,3.01987362941446E-05,
2756,胡,190,3.01987362941446E-05,
2757,个体,190,3.01987362941446E-05,
2758,财会,190,3.01987362941446E-05,
2759,太平洋保险,189,3.0039795576807E-05,
2760,系争,189,3.0039795576807E-05,
2761,落款,189,3.0039795576807E-05,
2762,小轿车,189,3.0039795576807E-05,
2763,职务行为,188,2.98808548594694E-05,
2764,谢,188,2.98808548594694E-05,
2765,春节,188,2.98808548594694E-05,
2768,一项,188,2.98808548594694E-05,
2769,未满,187,2.97219141421318E-05,
2770,内蒙古,187,2.97219141421318E-05,
2771,在于,187,2.97219141421318E-05,
2773,第八,187,2.97219141421318E-05,
2775,济宁,187,2.97219141421318E-05,
2776,德州,187,2.97219141421318E-05,
2777,巴东县,187,2.97219141421318E-05,
2778,丰台,187,2.97219141421318E-05,
2779,阶段,186,2.95629734247942E-05,
2780,安邦,186,2.95629734247942E-05,
2781,可见,186,2.95629734247942E-05,
2782,发表,186,2.95629734247942E-05,
2783,刘某,186,2.95629734247942E-05,
2784,医药,186,2.95629734247942E-05,
2785,国家有关,186,2.95629734247942E-05,
2787,内未,186,2.95629734247942E-05,
2788,赔偿损失,185,2.94040327074566E-05,
2789,户口簿,185,2.94040327074566E-05,
2790,找到,185,2.94040327074566E-05,
2791,经费,185,2.94040327074566E-05,
2792,途径,185,2.94040327074566E-05,
2793,索赔,184,2.9245091990119E-05,
2795,在编人员,184,2.9245091990119E-05,
2796,利润,184,2.9245091990119E-05,
2797,检测,184,2.9245091990119E-05,
2799,下称,184,2.9245091990119E-05,
2800,营销,184,2.9245091990119E-05,
2801,之款,184,2.9245091990119E-05,
2802,时有,184,2.9245091990119E-05,
2804,实施细则,183,2.90861512727814E-05,
2805,患有,183,2.90861512727814E-05,
2806,身故,183,2.90861512727814E-05,
2807,下肢,183,2.90861512727814E-05,
2808,必然,183,2.90861512727814E-05,
2809,青海,183,2.90861512727814E-05,
2810,六十日,183,2.90861512727814E-05,
2811,查阅,183,2.90861512727814E-05,
2812,遇,183,2.90861512727814E-05,
2813,专家,183,2.90861512727814E-05,
2814,下达,183,2.90861512727814E-05,
2815,建设工程,182,2.89272105554438E-05,
2816,着,182,2.89272105554438E-05,
2817,校长,182,2.89272105554438E-05,
2818,工种,182,2.89272105554438E-05,
2819,任教,182,2.89272105554438E-05,
2820,退股,182,2.89272105554438E-05,
2823,预付,182,2.89272105554438E-05,
2824,介绍信,182,2.89272105554438E-05,
2826,答辩状,181,2.87682698381062E-05,
2827,同月,181,2.87682698381062E-05,
2828,制,181,2.87682698381062E-05,
2829,人身保险,181,2.87682698381062E-05,
2830,一人,181,2.87682698381062E-05,
2831,超,181,2.87682698381062E-05,
2833,许可证,181,2.87682698381062E-05,
2834,职权,181,2.87682698381062E-05,
2835,二年,181,2.87682698381062E-05,
2836,延时,181,2.87682698381062E-05,
2837,交通局,181,2.87682698381062E-05,
2838,花,180,2.86093291207686E-05,
2839,商贸,180,2.86093291207686E-05,
2840,第四十四条,180,2.86093291207686E-05,
2841,广东,180,2.86093291207686E-05,
2842,谭,180,2.86093291207686E-05,
2843,思理,180,2.86093291207686E-05,
2844,机箱,180,2.86093291207686E-05,
2845,拆除,180,2.86093291207686E-05,
2846,美,180,2.86093291207686E-05,
2847,姜,180,2.86093291207686E-05,
2848,上报,180,2.86093291207686E-05,
2849,误,180,2.86093291207686E-05,
2850,龙海,179,2.8450388403431E-05,
2851,人事部门,179,2.8450388403431E-05,
2852,中型,179,2.8450388403431E-05,
2853,扣减,179,2.8450388403431E-05,
2854,诉辩,179,2.8450388403431E-05,
2855,之内,179,2.8450388403431E-05,
2856,国庆,179,2.8450388403431E-05,
2857,许,179,2.8450388403431E-05,
2858,十二个,179,2.8450388403431E-05,
2859,煤业,179,2.8450388403431E-05,
2860,最高,178,2.82914476860934E-05,
2861,甘肃省,178,2.82914476860934E-05,
2862,健康权,178,2.82914476860934E-05,
2863,医科大学,178,2.82914476860934E-05,
2864,玻钢,178,2.82914476860934E-05,
2865,物损,178,2.82914476860934E-05,
2866,绩效考核,178,2.82914476860934E-05,
2867,浙商,178,2.82914476860934E-05,
2868,高级,178,2.82914476860934E-05,
2869,搬迁,178,2.82914476860934E-05,
2870,电光源,177,2.81325069687557E-05,
2871,此时,177,2.81325069687557E-05,
2872,兑现,177,2.81325069687557E-05,
2875,自然人,177,2.81325069687557E-05,
2876,商报,177,2.81325069687557E-05,
2877,收购,177,2.81325069687557E-05,
2878,防暑降温,177,2.81325069687557E-05,
2879,机耕,176,2.79735662514181E-05,
2880,劳人,176,2.79735662514181E-05,
2881,级别,176,2.79735662514181E-05,
2882,依约,176,2.79735662514181E-05,
2883,打击,176,2.79735662514181E-05,
2884,所涉,176,2.79735662514181E-05,
2885,文字,176,2.79735662514181E-05,
2886,胜利,176,2.79735662514181E-05,
2887,三人,176,2.79735662514181E-05,
2888,应付,176,2.79735662514181E-05,
2889,国有企业,176,2.79735662514181E-05,
2890,清洁,175,2.78146255340805E-05,
